class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
A,0.5307040214538574,0.6058863401412964,0.47174349427223206,0.5907021164894104,0.42940467596054077,0.5163456201553345,0.417880117893219,0.451870322227478,0.4169403314590454,0.40484267473220825,0.45171475410461426,0.4544343650341034,0.4483257234096527,0.4085673987865448,0.45353877544403076,0.4638516902923584,0.4620715081691742,0.49076420068740845,0.49679410457611084,0.45144474506378174,0.49202585220336914,0.4037496745586395,0.48814857006073,0.4717639684677124,0.49704769253730774,0.4862373471260071,0.5411211252212524,0.4616066515445709,0.541411817073822,0.4173392355442047,0.5293406844139099,0.4809855818748474,0.5329058170318604,0.4970243573188782,0.5845251083374023,0.47788047790527344,0.5814606547355652,0.4499046206474304,0.5646491646766663,0.4917059540748596,0.5631598830223083,0.5057106614112854
A,0.528620719909668,0.5962789058685303,0.47319650650024414,0.5882617235183716,0.4315547049045563,0.5138505101203918,0.4225407540798187,0.4490635097026825,0.4199391305446625,0.4054144620895386,0.4510750472545624,0.44918954372406006,0.4482259750366211,0.4033644199371338,0.4539546072483063,0.45748135447502136,0.46088874340057373,0.4822077453136444,0.49704617261886597,0.4445364773273468,0.4926694929599762,0.3985292613506317,0.48943912982940674,0.4663412272930145,0.4956243932247162,0.4784379005432129,0.5417947173118591,0.4537748694419861,0.54250568151474,0.4128897786140442,0.5308941006660461,0.4766142666339874,0.5321013331413269,0.4901011288166046,0.5847406387329102,0.46859264373779297,0.5840158462524414,0.4443693459033966,0.567963719367981,0.4860110878944397,0.5640842914581299,0.4973236322402954
A,0.5391201972961426,0.6070899367332458,0.48121923208236694,0.5962872505187988,0.43903663754463196,0.52443528175354,0.4272427558898926,0.4599106013774872,0.42059847712516785,0.4160804748535156,0.4587860405445099,0.4570801854133606,0.4575307369232178,0.40877559781074524,0.4641675055027008,0.4646768867969513,0.4715513586997986,0.48650801181793213,0.5039903521537781,0.45381850004196167,0.5003616809844971,0.40445780754089355,0.49874410033226013,0.47264957427978516,0.5058199763298035,0.483635276556015,0.5473276972770691,0.46356430649757385,0.5469386577606201,0.4184513986110687,0.5364075303077698,0.48179277777671814,0.5396654009819031,0.4961474537849426,0.5888531804084778,0.47711610794067383,0.5881699323654175,0.44810426235198975,0.5735397934913635,0.48980948328971863,0.5712653994560242,0.502694308757782
A,0.5440048575401306,0.604223370552063,0.48236212134361267,0.5984832048416138,0.4364311993122101,0.5253700613975525,0.42397966980934143,0.4577932059764862,0.41532957553863525,0.41122353076934814,0.45815956592559814,0.456332266330719,0.4541199803352356,0.4055121839046478,0.46055638790130615,0.4629146456718445,0.46811652183532715,0.49126753211021423,0.5032318830490112,0.4523317515850067,0.4984082877635956,0.4025668799877167,0.4957783818244934,0.4735809862613678,0.5020668506622314,0.4897618889808655,0.546155571937561,0.46060535311698914,0.5459607243537903,0.4158603549003601,0.5357144474983215,0.4823538362979889,0.537941575050354,0.4991866648197174,0.5882228016853333,0.4729987680912018,0.5862948894500732,0.44468334317207336,0.5716464519500732,0.48923030495643616,0.5688145756721497,0.503720223903656
A,0.5401837825775146,0.6119353771209717,0.48400136828422546,0.6010238528251648,0.43955567479133606,0.5294517278671265,0.4250744879245758,0.4644530713558197,0.41741931438446045,0.4168899655342102,0.4572906792163849,0.4591660499572754,0.453317254781723,0.4094066023826599,0.46030426025390625,0.4625338613986969,0.469008207321167,0.49046528339385986,0.5019386410713196,0.45520538091659546,0.5001544952392578,0.4062514305114746,0.49842527508735657,0.4762212932109833,0.505786657333374,0.4923630356788635,0.545421302318573,0.46458929777145386,0.5487335920333862,0.4187045693397522,0.5378952622413635,0.48447099328041077,0.5393966436386108,0.5024320483207703,0.587608277797699,0.47958189249038696,0.588013768196106,0.44699692726135254,0.5738183259963989,0.4907194674015045,0.5701273679733276,0.5062759518623352
A,0.5384697914123535,0.6013796925544739,0.47932547330856323,0.5945728421211243,0.43485915660858154,0.5219544768333435,0.42187264561653137,0.4551900029182434,0.41796302795410156,0.4087681770324707,0.45781952142715454,0.45285940170288086,0.45672181248664856,0.40425798296928406,0.459677517414093,0.4593625068664551,0.46691423654556274,0.4866239130496979,0.5029118657112122,0.45044854283332825,0.4993259012699127,0.40263503789901733,0.4940025806427002,0.4715542197227478,0.5019949674606323,0.4858681261539459,0.545751690864563,0.46024221181869507,0.5456548929214478,0.41434118151664734,0.5319657325744629,0.4799407422542572,0.5356026291847229,0.4976775348186493,0.5869630575180054,0.47452643513679504,0.5846269726753235,0.4451481103897095,0.5681965947151184,0.48918700218200684,0.5666233897209167,0.5044409036636353
A,0.5354205965995789,0.6128493547439575,0.4735635221004486,0.5981927514076233,0.43119868636131287,0.5258880853652954,0.420234739780426,0.45904210209846497,0.4145936369895935,0.41085049510002136,0.4567927122116089,0.4563847482204437,0.455120712518692,0.40404587984085083,0.45806655287742615,0.4598807692527771,0.46487101912498474,0.4871825873851776,0.5007517337799072,0.4547668695449829,0.5006364583969116,0.405975341796875,0.49409401416778564,0.47598785161972046,0.5006200075149536,0.489152729511261,0.5432338714599609,0.4650547206401825,0.548527181148529,0.4185044765472412,0.533743679523468,0.48439329862594604,0.5353729128837585,0.49990516901016235,0.5847499370574951,0.48048534989356995,0.5849815607070923,0.44788452982902527,0.5685982704162598,0.4930020570755005,0.5661777257919312,0.507682204246521
A,0.5306030511856079,0.6079492568969727,0.46973350644111633,0.5918788909912109,0.42864322662353516,0.5171331167221069,0.41884833574295044,0.45012137293815613,0.41787421703338623,0.40305155515670776,0.45959383249282837,0.4505893588066101,0.45744699239730835,0.3999660015106201,0.45681753754615784,0.45636045932769775,0.46291837096214294,0.4818021357059479,0.5025373697280884,0.4513431489467621,0.4996819496154785,0.4028884470462799,0.48990151286125183,0.4726724326610565,0.49884647130966187,0.48489174246788025,0.5440705418586731,0.46452975273132324,0.5467263460159302,0.41712337732315063,0.5292440056800842,0.4825756847858429,0.5323148965835571,0.497414231300354,0.5841389298439026,0.4820927381515503,0.582880973815918,0.4509146213531494,0.5641752481460571,0.494448721408844,0.5631511211395264,0.5079774856567383
A,0.5264661312103271,0.6027371883392334,0.46778741478919983,0.5903696417808533,0.4256501793861389,0.5151442885398865,0.4167352616786957,0.4505362808704376,0.41771936416625977,0.405245304107666,0.45842403173446655,0.44916585087776184,0.45232659578323364,0.4042552709579468,0.4535977840423584,0.46143314242362976,0.46190255880355835,0.489590585231781,0.5016533136367798,0.4472227990627289,0.4936177134513855,0.39994603395462036,0.4868254065513611,0.4688255786895752,0.49844890832901,0.48502129316329956,0.5442267656326294,0.4582042396068573,0.5409479141235352,0.4123515486717224,0.526308536529541,0.4772182106971741,0.5316800475120544,0.4956943690776825,0.5856994986534119,0.4749368131160736,0.5802772045135498,0.4448593854904175,0.5625072121620178,0.4874286651611328,0.5630630254745483,0.5030860304832458
A,0.5296050310134888,0.6032655835151672,0.46798384189605713,0.593591570854187,0.4248061180114746,0.5146392583847046,0.4174526333808899,0.44621336460113525,0.41236060857772827,0.40045589208602905,0.4558432698249817,0.4492242932319641,0.4523458182811737,0.40199345350265503,0.45232340693473816,0.4598913788795471,0.45887359976768494,0.4888826906681061,0.5003612041473389,0.4492349922657013,0.49283045530319214,0.3994799852371216,0.4853741526603699,0.4704385995864868,0.49487051367759705,0.48928797245025635,0.5431174635887146,0.4615049958229065,0.5398061275482178,0.41135847568511963,0.5248886942863464,0.47902360558509827,0.5297576785087585,0.501190721988678,0.5839855074882507,0.4772036075592041,0.5785135626792908,0.44471460580825806,0.5614794492721558,0.49039801955223083,0.5618104338645935,0.5086475014686584
A,0.5230123996734619,0.6076050996780396,0.46686312556266785,0.5861429572105408,0.427277535200119,0.5120474696159363,0.41688403487205505,0.4516482651233673,0.4130433201789856,0.40580254793167114,0.46052008867263794,0.45139065384864807,0.4514256417751312,0.40281760692596436,0.4510762095451355,0.456560343503952,0.45822349190711975,0.4904831647872925,0.5016530156135559,0.4497864842414856,0.491338849067688,0.3976237177848816,0.48491987586021423,0.46577948331832886,0.49559643864631653,0.4908764660358429,0.5433894991874695,0.46140336990356445,0.537493884563446,0.4087483882904053,0.5237038135528564,0.47300297021865845,0.5285155773162842,0.4991554021835327,0.5839574337005615,0.4806167483329773,0.5775313973426819,0.4447089433670044,0.5596440434455872,0.48705795407295227,0.559303343296051,0.5079154968261719
A,0.5354567766189575,0.6111587882041931,0.47439301013946533,0.5900572538375854,0.4283565580844879,0.5191080570220947,0.4130302965641022,0.4574679732322693,0.4110063314437866,0.4099124073982239,0.458434134721756,0.45266127586364746,0.4497581124305725,0.40326106548309326,0.45412909984588623,0.45943164825439453,0.4649382531642914,0.48893681168556213,0.5005184412002563,0.4503694772720337,0.4897523820400238,0.3947172462940216,0.48629140853881836,0.4647270739078522,0.500164270401001,0.48603498935699463,0.5432841777801514,0.46086010336875916,0.5386863946914673,0.40781623125076294,0.5264018774032593,0.4750417172908783,0.5320531129837036,0.49822694063186646,0.5855650901794434,0.47677990794181824,0.5778650045394897,0.4407540261745453,0.562231183052063,0.4853620231151581,0.5628799796104431,0.5032625794410706
A,0.5340758562088013,0.606823205947876,0.47486773133277893,0.5870968699455261,0.4318763315677643,0.5141485929489136,0.42093491554260254,0.45169979333877563,0.4143865406513214,0.405752956867218,0.46518218517303467,0.4525521397590637,0.45558157563209534,0.40294837951660156,0.455009788274765,0.4564093053340912,0.4643818438053131,0.4868280589580536,0.5059896111488342,0.4506738781929016,0.49417635798454285,0.39732009172439575,0.4881189167499542,0.4653511643409729,0.502512514591217,0.4879032373428345,0.5476632118225098,0.46056681871414185,0.541079044342041,0.4069618880748749,0.5271122455596924,0.4738522469997406,0.5336329340934753,0.5009657144546509,0.5892927050590515,0.47621339559555054,0.5805565714836121,0.4368118643760681,0.5641905665397644,0.48179522156715393,0.5654430389404297,0.504389762878418
A,0.5356081128120422,0.6064558625221252,0.4759999215602875,0.5885977745056152,0.43246546387672424,0.5126116871833801,0.4213295578956604,0.44897252321243286,0.41311347484588623,0.40320107340812683,0.46551430225372314,0.4518393278121948,0.45718011260032654,0.4017205536365509,0.4568312168121338,0.45477381348609924,0.46521425247192383,0.4868009090423584,0.507169246673584,0.4494627118110657,0.4967368543148041,0.39694273471832275,0.49078282713890076,0.46553733944892883,0.5033445358276367,0.48771560192108154,0.5491284132003784,0.4584130644798279,0.5432659387588501,0.40437614917755127,0.5296075344085693,0.4708705544471741,0.5357115864753723,0.4976520836353302,0.5904724597930908,0.47373393177986145,0.5826219916343689,0.43565088510513306,0.5665319561958313,0.4813152253627777,0.5678408145904541,0.5036921501159668
A,0.5353759527206421,0.614626407623291,0.47513827681541443,0.5935587882995605,0.4320492148399353,0.518925130367279,0.4204765856266022,0.45412999391555786,0.41522786021232605,0.40561458468437195,0.4651457369327545,0.4550715982913971,0.4581180512905121,0.40369072556495667,0.4576869606971741,0.45696598291397095,0.4655681252479553,0.4897295832633972,0.5058622360229492,0.4535231292247772,0.4973013699054718,0.3991066515445709,0.4906914532184601,0.46773433685302734,0.5026401281356812,0.4905182719230652,0.5475163459777832,0.46315306425094604,0.5442063808441162,0.4079265594482422,0.5299980640411377,0.4736356735229492,0.5351953506469727,0.49949315190315247,0.5893203616142273,0.47948694229125977,0.5843939781188965,0.4406394362449646,0.5670968294143677,0.48531630635261536,0.5663599371910095,0.506475567817688
A,0.5318365097045898,0.610892117023468,0.47266992926597595,0.5898160934448242,0.43298807740211487,0.5129807591438293,0.42313289642333984,0.44810816645622253,0.4144560694694519,0.4004152715206146,0.46447181701660156,0.4478597939014435,0.4572385549545288,0.3969865143299103,0.4576147496700287,0.45161375403404236,0.46655356884002686,0.4844270646572113,0.5066291689872742,0.4474470615386963,0.4984757602214813,0.39518865942955017,0.49195000529289246,0.4651575982570648,0.50401371717453,0.487671822309494,0.5487309694290161,0.45872893929481506,0.5452744960784912,0.4065973162651062,0.5302765369415283,0.4731670916080475,0.5353944301605225,0.4988453686237335,0.5901229381561279,0.4761015474796295,0.5840786695480347,0.437461256980896,0.5663914084434509,0.4832303822040558,0.5659831762313843,0.5052566528320312
A,0.5292722582817078,0.6072723865509033,0.46966779232025146,0.5913589000701904,0.4273896813392639,0.5139728784561157,0.4172760248184204,0.44807863235473633,0.4104246497154236,0.40189021825790405,0.46020492911338806,0.4507353901863098,0.4520317316055298,0.3997059464454651,0.45373964309692383,0.4584173262119293,0.4610480070114136,0.4878025949001312,0.5041369795799255,0.44910117983818054,0.4940814673900604,0.3958180248737335,0.4872305393218994,0.4669097661972046,0.49647095799446106,0.4865713119506836,0.5473261475563049,0.4602501392364502,0.5417958498001099,0.4082283079624176,0.5285899043083191,0.47650957107543945,0.5335262417793274,0.4996419847011566,0.590130090713501,0.4766797125339508,0.5844322443008423,0.4403589963912964,0.566737949848175,0.4858436584472656,0.5661544799804688,0.5053765177726746
A,0.5254608392715454,0.6089531183242798,0.46570849418640137,0.5914521217346191,0.42754656076431274,0.5143742561340332,0.420068621635437,0.44938522577285767,0.4135369062423706,0.40295904874801636,0.45819091796875,0.4500720500946045,0.45544907450675964,0.399929404258728,0.45449328422546387,0.45644959807395935,0.4620118737220764,0.48566752672195435,0.5023137927055359,0.4483237862586975,0.49503377079963684,0.39847466349601746,0.48684611916542053,0.4658798277378082,0.4983326196670532,0.4818798005580902,0.5457233786582947,0.4596226215362549,0.541450023651123,0.40886950492858887,0.5259776711463928,0.47241708636283875,0.5318021774291992,0.49156510829925537,0.5880443453788757,0.4768693447113037,0.5821444392204285,0.44090983271598816,0.56390780210495,0.4845627546310425,0.5639768242835999,0.5033281445503235
A,0.5106370449066162,0.600466787815094,0.4635373651981354,0.5819758176803589,0.43167608976364136,0.5040125846862793,0.4286913573741913,0.446530818939209,0.42430463433265686,0.4053569436073303,0.4646478593349457,0.4341673254966736,0.4477066993713379,0.3991147577762604,0.44109708070755005,0.44674766063690186,0.4505654573440552,0.4726642668247223,0.5027911067008972,0.4348461925983429,0.4810606837272644,0.3981892168521881,0.46748286485671997,0.46223506331443787,0.48301663994789124,0.4747989773750305,0.5412452816963196,0.447158545255661,0.5213391184806824,0.413677453994751,0.5030537247657776,0.4773847758769989,0.5157164931297302,0.4929702579975128,0.5779883861541748,0.46748673915863037,0.5541214942932129,0.44543126225471497,0.5358085632324219,0.48826274275779724,0.5464550256729126,0.5042072534561157
A,0.5026140213012695,0.6077080965042114,0.45351412892341614,0.5760430097579956,0.43158790469169617,0.4969891309738159,0.43239688873291016,0.44562840461730957,0.4324188232421875,0.40654975175857544,0.4724193215370178,0.4255948066711426,0.43766871094703674,0.3999600112438202,0.4281741976737976,0.45075035095214844,0.4412052035331726,0.47515803575515747,0.5085505247116089,0.42710256576538086,0.4659905731678009,0.40189090371131897,0.4510831832885742,0.4657581150531769,0.47246235609054565,0.4810042083263397,0.542889416217804,0.442946195602417,0.5024459958076477,0.42140862345695496,0.48453786969184875,0.48376181721687317,0.503685712814331,0.4971078336238861,0.571805477142334,0.4682711958885193,0.5345779061317444,0.45699578523635864,0.5167316198348999,0.4973168969154358,0.5316261649131775,0.5085597038269043
A,0.5039190053939819,0.6151844263076782,0.45895856618881226,0.5692843198776245,0.45865926146507263,0.493036150932312,0.4691413342952728,0.441713809967041,0.4747318625450134,0.40423497557640076,0.5291606187820435,0.42837387323379517,0.46443605422973633,0.40010887384414673,0.4422052204608917,0.44228431582450867,0.45474445819854736,0.4707905054092407,0.5483666658401489,0.4320920407772064,0.4668693542480469,0.41190963983535767,0.4476872682571411,0.46147727966308594,0.46644166111946106,0.4832191467285156,0.5575636625289917,0.4489927291870117,0.47668397426605225,0.43564021587371826,0.46076658368110657,0.4815721809864044,0.4804552495479584,0.49894461035728455,0.5547218322753906,0.47389745712280273,0.49064162373542786,0.46960562467575073,0.48086851835250854,0.4999496638774872,0.5004563927650452,0.5102338790893555
A,0.5116024017333984,0.6308450698852539,0.4714512228965759,0.5766717791557312,0.4708485007286072,0.5051345229148865,0.4752250015735626,0.44947874546051025,0.47351333498954773,0.40764448046684265,0.553938627243042,0.4466657340526581,0.473756343126297,0.40402573347091675,0.44966232776641846,0.4457411766052246,0.4582032263278961,0.4749305248260498,0.5602816343307495,0.4559166133403778,0.4602525234222412,0.4316088557243347,0.44223999977111816,0.47726061940193176,0.45488786697387695,0.4985608458518982,0.550099790096283,0.4741225838661194,0.4518967568874359,0.4620976150035858,0.4401034414768219,0.5058600306510925,0.45586639642715454,0.5237650871276855,0.5295755863189697,0.4973713755607605,0.45275506377220154,0.49350008368492126,0.446444034576416,0.5259618759155273,0.46372535824775696,0.5378969311714172
A,0.5261385440826416,0.620250940322876,0.5489382743835449,0.5659376382827759,0.5540191531181335,0.49938273429870605,0.5412106513977051,0.44283801317214966,0.5308651328086853,0.402355432510376,0.5705603361129761,0.4695058763027191,0.49941307306289673,0.41475239396095276,0.47829490900039673,0.43754830956459045,0.48408347368240356,0.45784223079681396,0.5518143773078918,0.47940436005592346,0.4663778841495514,0.4393579959869385,0.4598590135574341,0.47051703929901123,0.4766700565814972,0.4883401095867157,0.5250430107116699,0.49564316868782043,0.4461745023727417,0.47034943103790283,0.4480571448802948,0.5053462982177734,0.46858087182044983,0.521492600440979,0.4953773021697998,0.5165659189224243,0.4344450831413269,0.5027067065238953,0.4370395541191101,0.531722903251648,0.45481061935424805,0.5445916652679443
A,0.530823826789856,0.5909371972084045,0.5598647594451904,0.5518907308578491,0.5726326107978821,0.4983958303928375,0.5664833784103394,0.44948810338974,0.5616796016693115,0.41196367144584656,0.565973162651062,0.47433534264564514,0.5201176404953003,0.4246594309806824,0.5065717101097107,0.44064009189605713,0.5123915672302246,0.46299508213996887,0.5365723967552185,0.4825727939605713,0.4841546416282654,0.44027188420295715,0.4718154966831207,0.4574816823005676,0.4810609221458435,0.4757562577724457,0.5033817887306213,0.49604395031929016,0.45460620522499084,0.46592289209365845,0.44778090715408325,0.4827389121055603,0.459293395280838,0.49570661783218384,0.47079288959503174,0.512890636920929,0.43101072311401367,0.4955673813819885,0.4292029142379761,0.5106878280639648,0.44112491607666016,0.5201730132102966
A,0.5002527832984924,0.5957940220832825,0.5468488931655884,0.5562270283699036,0.5659042596817017,0.49628421664237976,0.5670655369758606,0.4417778551578522,0.5689500570297241,0.4054519832134247,0.5634180307388306,0.4598396420478821,0.5326929688453674,0.4103285074234009,0.5216373205184937,0.4286237359046936,0.5277645587921143,0.4496557414531708,0.5240184664726257,0.46374350786209106,0.4900316596031189,0.4197213649749756,0.48025748133659363,0.43858230113983154,0.48842766880989075,0.45847001671791077,0.4821649193763733,0.4726860225200653,0.45331352949142456,0.4449270963668823,0.4497038722038269,0.46342211961746216,0.4605773389339447,0.479566365480423,0.4431573748588562,0.4868389666080475,0.4259052276611328,0.4700777530670166,0.42591434717178345,0.4886828064918518,0.4356321692466736,0.5028993487358093
A,0.4735734164714813,0.598639726638794,0.5451798439025879,0.5738394260406494,0.5758408308029175,0.5145758986473083,0.5762757658958435,0.451201856136322,0.5806393623352051,0.40774986147880554,0.5330864191055298,0.4536904990673065,0.5330164432525635,0.4066094756126404,0.5395817160606384,0.43005719780921936,0.5413873195648193,0.4551713764667511,0.48861372470855713,0.4535989761352539,0.49702611565589905,0.4156227111816406,0.5058791637420654,0.43551141023635864,0.5065362453460693,0.4569786787033081,0.45132553577423096,0.46480613946914673,0.46330976486206055,0.43487679958343506,0.47300204634666443,0.4506475627422333,0.4741448760032654,0.47133833169937134,0.4211895763874054,0.480883926153183,0.4344719648361206,0.4575173854827881,0.4430463910102844,0.4718906879425049,0.4450460970401764,0.4892038106918335
